Centro Nacional de Control de Energia
Precios Marginales Locales del MTR (Calculo ExPost) 
Sistema Interconectado Baja California
Reporte diario
Fecha: 12/Junio/2017
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 19/Junio/2017 13:51:04 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
12,07VAS-69,513.13,503.98,9.14,0
13,07VAS-69,485.46,476.88,8.58,0
14,07VAS-69,466.5,458.33,8.17,0
15,07VAS-69,459.76,451.75,8.01,0
16,07VAS-69,465.75,457.29,8.46,0
17,07VAS-69,475.56,466.99,8.57,0
18,07VAS-69,503.73,495.07,8.66,0
19,07VAS-69,492.25,484.05,8.2,0
20,07VAS-69,517.1,508.55,8.55,0
21,07VAS-69,494.89,486.17,8.72,0
22,07VAS-69,499.51,490.79,8.72,0
23,07VAS-69,492.94,485.04,7.9,0
24,07VAS-69,487.34,480.09,7.25,0
1,07VIG-69,466.68,461.73,4.95,0
2,07VIG-69,435.52,431.18,4.35,0
3,07VIG-69,436.16,431.86,4.3,0
4,07VIG-69,436.6,432.32,4.27,0
5,07VIG-69,437.15,432.85,4.31,0
6,07VIG-69,438.72,434.27,4.44,0
7,07VIG-69,474.32,468.68,5.64,0
8,07VIG-69,473.93,467.58,6.35,0
9,07VIG-69,475.36,468.39,6.97,0
10,07VIG-69,476.09,468.47,7.62,0
11,07VIG-69,490.25,481.97,8.28,0
12,07VIG-69,512.67,503.98,8.69,0
13,07VIG-69,485.02,476.88,8.14,0
14,07VIG-69,466.16,458.33,7.83,0
15,07VIG-69,459.45,451.75,7.71,0
16,07VIG-69,465.52,457.29,8.23,0
17,07VIG-69,475.32,466.99,8.33,0
18,07VIG-69,503.42,495.07,8.36,0
19,07VIG-69,491.9,484.05,7.85,0
20,07VIG-69,516.67,508.55,8.12,0
21,07VIG-69,494.36,486.17,8.19,0
22,07VIG-69,499.06,490.79,8.27,0
23,07VIG-69,492.58,485.04,7.55,0
24,07VIG-69,487.05,480.09,6.96,0
1,07VLP-69,470.33,461.73,8.6,0
2,07VLP-69,439.54,431.18,8.36,0
3,07VLP-69,440.04,431.86,8.18,0
4,07VLP-69,440.48,432.32,8.15,0
5,07VLP-69,442.23,432.85,9.38,0
6,07VLP-69,444.6,434.27,10.33,0
7,07VLP-69,479.69,468.68,11.01,0
8,07VLP-69,479.38,467.58,11.79,0
9,07VLP-69,481.11,468.39,12.72,0
10,07VLP-69,480.77,468.47,12.3,0
11,07VLP-69,494.53,481.97,12.56,0
12,07VLP-69,518.22,503.98,14.23,0
13,07VLP-69,488.87,476.88,11.99,0
14,07VLP-69,469.8,458.33,11.46,0
15,07VLP-69,463.19,451.75,11.44,0
16,07VLP-69,468.39,457.29,11.1,0
17,07VLP-69,478.17,466.99,11.18,0
18,07VLP-69,506.58,495.07,11.52,0
19,07VLP-69,495.41,484.05,11.36,0
20,07VLP-69,520.84,508.55,12.28,0
21,07VLP-69,498.91,486.17,12.74,0
22,07VLP-69,502.81,490.79,12.03,0
23,07VLP-69,494.95,485.04,9.91,0
24,07VLP-69,489.23,480.09,9.14,0
1,07VPA-230,452.64,461.73,-9.09,0
2,07VPA-230,422.45,431.18,-8.73,0
3,07VPA-230,422.32,431.86,-9.54,0
4,07VPA-230,421.95,432.32,-10.37,0
5,07VPA-230,421.85,432.85,-10.99,0
6,07VPA-230,422.03,434.27,-12.24,0
7,07VPA-230,457.26,468.68,-11.42,0
8,07VPA-230,452.66,467.58,-14.92,0
9,07VPA-230,453.75,468.39,-14.64,0
10,07VPA-230,453.24,468.47,-15.23,0
11,07VPA-230,466.94,481.97,-15.03,0
12,07VPA-230,489.07,503.98,-14.91,0
13,07VPA-230,463.53,476.88,-13.35,0
14,07VPA-230,445.04,458.33,-13.29,0
15,07VPA-230,440.93,451.75,-10.81,0
16,07VPA-230,450.02,457.29,-7.26,0
17,07VPA-230,461,466.99,-5.99,0
18,07VPA-230,487.78,495.07,-7.29,0
19,07VPA-230,476.23,484.05,-7.81,0
20,07VPA-230,499.43,508.55,-9.13,0
21,07VPA-230,477.59,486.17,-8.58,0
22,07VPA-230,482.91,490.79,-7.88,0
23,07VPA-230,477.23,485.04,-7.81,0
24,07VPA-230,473.05,480.09,-7.04,0
1,07VPM-69,468.65,461.73,6.92,0
2,07VPM-69,437.78,431.18,6.6,0
3,07VPM-69,438.32,431.86,6.46,0
4,07VPM-69,438.85,432.32,6.53,0
5,07VPM-69,441.39,432.85,8.54,0
6,07VPM-69,444.3,434.27,10.03,0
7,07VPM-69,479.97,468.68,11.29,0
8,07VPM-69,478.64,467.58,11.05,0
9,07VPM-69,480.17,468.39,11.78,0
10,07VPM-69,479.35,468.47,10.88,0
11,07VPM-69,492.98,481.97,11.01,0
12,07VPM-69,516.83,503.98,12.85,0
13,07VPM-69,486.56,476.88,9.68,0
14,07VPM-69,467.27,458.33,8.94,0
15,07VPM-69,460.77,451.75,9.02,0
16,07VPM-69,466.48,457.29,9.19,0
17,07VPM-69,476.48,466.99,9.49,0
18,07VPM-69,504.84,495.07,9.78,0
19,07VPM-69,493.72,484.05,9.67,0
20,07VPM-69,519.05,508.55,10.5,0
21,07VPM-69,497.11,486.17,10.94,0
22,07VPM-69,501.19,490.79,10.41,0
23,07VPM-69,493.89,485.04,8.85,0
24,07VPM-69,488.31,480.09,8.22,0
1,07WIS-230,450.85,461.73,-10.88,0
2,07WIS-230,420.95,431.18,-10.23,0
3,07WIS-230,420.94,431.86,-10.92,0
4,07WIS-230,420.69,432.32,-11.63,0
5,07WIS-230,420.65,432.85,-12.2,0
6,07WIS-230,420.85,434.27,-13.42,0
7,07WIS-230,455.85,468.68,-12.83,0
8,07WIS-230,451.1,467.58,-16.48,0
9,07WIS-230,452.04,468.39,-16.35,0
10,07WIS-230,451.43,468.47,-17.05,0
11,07WIS-230,464.96,481.97,-17.01,0
12,07WIS-230,486.83,503.98,-17.15,0
13,07WIS-230,461.25,476.88,-15.63,0
14,07WIS-230,442.71,458.33,-15.62,0
15,07WIS-230,438.49,451.75,-13.26,0
16,07WIS-230,447.39,457.29,-9.89,0
17,07WIS-230,458.24,466.99,-8.75,0
18,07WIS-230,484.85,495.07,-10.21,0
19,07WIS-230,473.44,484.05,-10.61,0
20,07WIS-230,496.59,508.55,-11.96,0
21,07WIS-230,474.78,486.17,-11.39,0
22,07WIS-230,480,490.79,-10.79,0
23,07WIS-230,474.44,485.04,-10.6,0
24,07WIS-230,470.46,480.09,-9.63,0
1,07XCO-230,451.03,461.73,-10.7,0
2,07XCO-230,421.1,431.18,-10.08,0
3,07XCO-230,421.08,431.86,-10.79,0
4,07XCO-230,420.81,432.32,-11.52,0
5,07XCO-230,420.76,432.85,-12.09,0
6,07XCO-230,420.96,434.27,-13.32,0
7,07XCO-230,455.97,468.68,-12.71,0
8,07XCO-230,451.23,467.58,-16.35,0
9,07XCO-230,452.19,468.39,-16.2,0
10,07XCO-230,451.59,468.47,-16.88,0
11,07XCO-230,465.14,481.97,-16.83,0
12,07XCO-230,487.04,503.98,-16.94,0
13,07XCO-230,461.46,476.88,-15.42,0
14,07XCO-230,442.93,458.33,-15.41,0
15,07XCO-230,438.72,451.75,-13.03,0
16,07XCO-230,447.65,457.29,-9.64,0
17,07XCO-230,458.51,466.99,-8.48,0
18,07XCO-230,485.15,495.07,-9.92,0
19,07XCO-230,473.72,484.05,-10.33,0
20,07XCO-230,496.88,508.55,-11.68,0
21,07XCO-230,475.06,486.17,-11.11,0
22,07XCO-230,480.29,490.79,-10.5,0
23,07XCO-230,474.72,485.04,-10.32,0
24,07XCO-230,470.73,480.09,-9.36,0
