Hora,Zona de Carga,Precio Zonal,Energía,Pérdidas,Congestión,timestamp,tipo,sistema
21,NOGALES,3996.84,3395.57,601.27,0.0,2017-06-20 21:00:00,MDA,SIN
22,NOGALES,4594.66,3961.37,633.29,0.0,2017-06-20 22:00:00,MDA,SIN
23,NOGALES,5248.5,3980.48,705.66,562.36,2017-06-20 23:00:00,MDA,SIN
24,NOGALES,2967.35,2449.97,517.39,0.0,2017-06-21 00:00:00,MDA,SIN
1,NUEVO LAREDO,4226.17,3942.82,283.36,0.0,2017-06-20 01:00:00,MDA,SIN
2,NUEVO LAREDO,3522.27,3343.6,178.67,0.0,2017-06-20 02:00:00,MDA,SIN
3,NUEVO LAREDO,2507.26,2405.82,101.45,0.0,2017-06-20 03:00:00,MDA,SIN
4,NUEVO LAREDO,1359.57,1324.2,35.36,0.0,2017-06-20 04:00:00,MDA,SIN
5,NUEVO LAREDO,2552.04,2497.89,54.15,0.0,2017-06-20 05:00:00,MDA,SIN
6,NUEVO LAREDO,1489.62,1477.36,12.26,0.0,2017-06-20 06:00:00,MDA,SIN
7,NUEVO LAREDO,2882.9,2879.73,3.18,0.0,2017-06-20 07:00:00,MDA,SIN
8,NUEVO LAREDO,2297.3,2309.77,-12.47,0.0,2017-06-20 08:00:00,MDA,SIN
9,NUEVO LAREDO,4715.17,4677.74,37.43,0.0,2017-06-20 09:00:00,MDA,SIN
10,NUEVO LAREDO,4093.77,3988.8,104.98,0.0,2017-06-20 10:00:00,MDA,SIN
